rank,genre,title,writer,company,date,price,star_content,star_edit
56,자연과학, eBook    모든 순간의 물리학   우리는 누구인가라는 물음에 대한 물리학의 대답 EPUB                              , 카를로 로벨리 저 김현주 역 이중원 감수                                                            , 쌤앤파커스                                        , 2016년 04월                                 ,"8,400원",4,4
57,자연과학, eBook    허공의 놀라운 비밀   우주와 나를 연결하는  PDF                              , 남경흥 저                                                            , 지식과감성                                         , 2013년 08월                                 ,"10,500원",0,0
58,자연과학, eBook    내가 된다는 것   데이터  사이보그  인공지능 시대에 인간 의식을 탐험하다 EPUB                              , 아닐 세스 저 장혜인 역                                                            , 흐름출판                                        , 2022년 08월                                 ,"16,000원",5,5
59,자연과학, eBook    원소 이야기   물 불 흙 공기부터 우리의 몸과 문명까지 세상을 만들고 바꾼 118개 원소의 특별한 연대기 EPUB                              , 팀 제임스 저 김주희 역                                                            , 한빛비즈                                        , 2022년 06월                                 ,"11,900원",0,0
60,자연과학, eBook    미르카  수학에 빠지다 1   첫 만남과 피보나치 수열 EPUB                              , 유키 히로시 저 박지현 역 남호영 감수                                                            , 이지북                                        , 2022년 05월                                 ,"13,600원",0,0
61,자연과학, eBook    미적분의 쓸모   보통 사람들도 이해하는 새로운 미래의 언어 PDF                              , 한화택 저                                                            , 더퀘스트                                        , 2022년 05월                                 ,"13,650원",0,0
62,자연과학, eBook    제3권 정삼각형의 보물 PDF                              , 이항석 저                                                            , e퍼플                                        , 2022년 04월                                 ,"1,000원",0,0
63,자연과학, eBook    당신이 알고 싶은 유기화학 바이블   집단지성을 통한 유기화학 집대성 PDF                              , 박정빈     이은조 그림 저                                                            , 페스트북                                        , 2022년 02월                                 ,"20,000원",0,0
64,자연과학, eBook    실내건축 AutoCAD   인테리어 실무 기초편 PDF                              , 정세진 저                                                            , e퍼플                                        , 2022년 01월                                 ,"15,900원",0,0
65,자연과학, eBook    단 하나의 방정식   궁극의 이론을 찾아서 EPUB                              , 미치오 카쿠 저 박병철 역                                                            , 김영사                                        , 2021년 11월                                 ,"11,250원",0,0
66,자연과학, eBook    소금물 농도관련 방정식 활용 문제를 공식 없이 푸는 법에 관한 연구 EPUB                              , 최규철 저                                                            , 큐니버시티                                        , 2021년 11월                                 ,"1,000원",4,4
67,자연과학, eBook    삼성내과매뉴얼 8판   삼성내과매뉴얼 EPUB                              , 성균관대학교 의과대학 삼성서울병원 내과 저                                                            , 군자출판사                                        , 2021년 10월                                 ,"32,000원",0,0
68,자연과학, eBook    털 없는 원숭이   동물학적 인간론  EPUB                              , 데즈먼드 모리스 저 김석희 역                                                            , 문예춘추사                                        , 2021년 06월                                 ,"10,080원",0,0
69,자연과학, eBook    미래를 읽다 과학이슈 11 SEASON 6 EPUB                              , 이철민 박종관 권예슬 최호섭 김정 최지원 홍희범 강석기 이광식 이충환 저 외 1명                                                                                정보 더 보기 감추기     이철민 박종관 권예슬 최호섭 김정 최지원 홍희범 강석기 이광식 이충환 이은희                                                                , 동아엠앤비                                        , 2021년 05월                                 ,"12,600원",0,0
70,자연과학, eBook    호흡의 기술   한평생 호흡하는 존재를 위한 숨쉬기의 과학 EPUB                              , 제임스 네스터 저 승영조 역                                                            , 북트리거                                        , 2021년 05월                                 ,"13,700원",4,4
71,자연과학, eBook    생태적 전환  슬기로운 지구 생활을 위하여   지속가능한 지구를 위한 마지막 선택 EPUB                              , 최재천 저                                                            , 김영사                                        , 2021년 05월                                 ,"6,930원",5,5
72,자연과학, eBook    난생처음 치과진료 EPUB                              , 윤지혜 홍은하 황아람 이소연 공저                                                            , 군자출판사                                        , 2021년 02월                                 ,"40,000원",0,0
73,자연과학, eBook    머릿속에 쏙쏙  기상 날씨 노트 EPUB                              , 가네코 다이스케 저 허영은 역                                                            , 시그마북스                                        , 2021년 01월                                 ,"10,500원",0,0
74,자연과학, eBook    물리의 정석   양자 역학 편 PDF                              , 레너드 서스킨드 아트 프리드먼 저 이종필 역                                                            , 사이언스북스                                        , 2020년 08월                                 ,"18,500원",0,0
75,자연과학, eBook    가스폭발방지공학 PDF                              , 이수경 저                                                            , 아진                                        , 2020년 08월                                 ,"20,000원",0,0
76,자연과학, eBook    정재승의 과학콘서트   복잡한 세상 명쾌한 과학 EPUB                              , 정재승 저                                                            , 어크로스                                        , 2020년 07월                                 ,"11,500원",4,4
77,자연과학, eBook    세상을 바꾼 독약 한 방울 2   죽음을 부르는 독극물의 화학사 EPUB                              , 존 엠슬리 저 김명남 역                                                            , 사이언스북스                                        , 2020년 05월                                 ,"12,500원",0,0
