rank,genre,title,writer,company,date,price,star_content,star_edit
17,인문, eBook    정리하는 뇌   디지털 시대  정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술 EPUB  유튜버 라이프해커자청 소개도서 01                             , 대니얼 J  레비틴 저   김성훈 역                                                            , 와이즈베리                                        , 2015년 07월                                 ,"15,400원",4,4
18,인문, eBook    인스타리드 재레드 다이아몬드의 총  균  쇠 EPUB                              , 인스타리드 저                                                            , 멜론                                        , 2016년 12월                                 ,"3,000원",4,4
19,인문, eBook    손자병법   시공을 초월한 전쟁론의 고전 EPUB                              , 김원중 저                                                            , 휴머니스트                                        , 2016년 10월                                 ,"12,600원",5,5
20,인문, eBook    사소절   선비 집안의 작은 예절   문화문고008 PDF  TTS 기능은 지원되지 않습니다   텍스트가 없는 PDF 파일    eBook  문화문고 008                             , 이덕무 저                                                            , 전통문화연구회                                        , 2013년 06월                                 ,"3,000원",4,4
21,인문, eBook     100  페이백  대여  어른의 인생 수업 책 소개 페이백 받기 링크를 확인하세요   EPUB                              , 성지연 저 저                                                            , 인물과사상사                                        , 2023년 01월                                 ,"6,300원",5,5
22,인문, eBook    어른이라는 혼란   인생의 망망대해에서 표류하는 당신을 위해 EPUB                              , 박경숙 저                                                            , 와이즈베리                                        , 2023년 02월                                 ,"11,900원",0,0
23,인문, eBook    12가지 인생의 법칙  40만 부 기념 스페셜 에디션    혼돈의 해독제 EPUB                              , 조던 B  피터슨 저 강주헌 역                                                            , 메이븐                                        , 2023년 02월                                 ,"12,700원",0,0
24,인문, eBook    씽킹 101   더 나은 삶을 위한 생각하기 연습 EPUB                              , 안우경 저 김보람 역                                                            , 흐름출판                                        , 2023년 01월                                 ,"16,800원",0,0
25,인문, eBook    미움받을 용기  200만 부 기념 스페셜 에디션    자유롭고 행복한 삶을 위한 아들러의 가르침 EPUB                              , 기시미 이치로 고가 후미타케 저 전경아 역 김정운 감수                                                            , 인플루엔셜                                        , 2023년 01월                                 ,"12,700원",0,0
26,인문, eBook    빅 히스토리   우주와 지구  인간을 하나로 잇는 새로운 역사 EPUB                              , 데이비드 크리스천 신시아 브라운 크레이그 벤저민 저 이한음 역                                                            , 웅진지식하우스                                        , 2022년 12월                                 ,"23,000원",0,0
27,인문, eBook    어른의 중력   생의 1 4 승강장에 도착한 어린 어른을 위한 심리학  EPUB                              , 사티아 도일 바이오크 저 임슬애 역                                                            , 윌북 willbook                                         , 2022년 12월                                 ,"11,900원",0,0
28,인문, eBook    조국의 법고전 산책   열다섯 권의 고전  그 사상가들을 만나다 EPUB                              , 조국 저                                                            , 오마이북                                        , 2022년 12월                                 ,"15,400원",0,0
29,인문, eBook    인문학 쫌 아는 어른이 되고 싶어   읽으면 읽을수록 생각이 쌓이는 지식 탐사기  EPUB                              , 조이엘 저                                                            , 섬타임즈                                        , 2022년 07월                                 ,"11,200원",0,0
30,인문, eBook    세계 심리학 필독서 30   프로이트부터 스키너까지 심리학 명저 30권을 한 권에 EPUB                              , 사토 다쓰야 저 박재영 역                                                            , 센시오                                        , 2022년 04월                                 ,"16,020원",0,0
31,인문, eBook    나는 왜 생각이 많을까    머릿속의 스위치를 끄고 싶을 때 보는 뇌과학 이야기 EPUB                              , 홋타 슈고 저 윤지나 역                                                            , 서사원                                        , 2021년 09월                                 ,"10,000원",3,4
32,인문, eBook    만화로 보는 3분 철학 1   서양 고대 철학편 PDF                              , 김재훈 글그림 서정욱 글                                                            , 카시오페아                                        , 2021년 06월                                 ,"11,200원",4,4
33,인문, eBook    노마드랜드 EPUB                              , 제시카 브루더 저 서제인 역                                                            , 엘리                                        , 2021년 05월                                 ,"14,000원",0,0
34,인문, eBook    소크라테스 익스프레스 EPUB                              , 에릭 와이너 저 김하현 역                                                            , 어크로스                                        , 2021년 05월                                 ,"12,500원",4,4
