rank,genre,title,writer,company,date,price,star_content,star_edit
87,경제 경영, eBook    내 통장 구제하기 프로젝트   30만 원으로 시작한 만화가의 노동 탈출 일대기 EPUB                              , 이삭 저                                                            , 알에이치코리아 RHK                                         , 2022년 12월                                 ,"11,760원",0,0
88,경제 경영, eBook    웹 3 0 넥스트 이코노미   불황 속 당신의 돈과 삶을 완전히 바꿀 생존경제  EPUB                              , 이신혜 에리카 강 권헌영 김승주 이승환 윤준탁 신동형 정지훈 김미경 저                                                            , 어웨이크북스                                        , 2022년 11월                                 ,"12,600원",5,5
89,경제 경영, eBook    브랜드로 남는다는 것   홍성태 교수의 특별한 경영수업 EPUB                              , 홍성태 저                                                            , 북스톤                                        , 2022년 11월                                 ,"18,000원",0,0
90,경제 경영, eBook    나의 월급 독립 프로젝트  리마스터 에디션    3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계 EPUB                              , 유목민 저                                                            , 리더스북                                        , 2022년 11월                                 ,"13,300원",4,4
91,경제 경영, eBook    세계미래보고서 2023  메가 크라이시스 이후 새로운 부의 기회    세계적인 미래연구기구  밀레니엄 프로젝트 의 2023 대전망  EPUB                              , 박영숙 제롬 글렌 저                                                            , 비즈니스북스                                        , 2022년 10월                                 ,"12,600원",0,0
92,경제 경영, eBook    엘리어트 파동이론   기술적 분석의 시작과 끝  EPUB                              , 랠프 넬슨 엘리어트 저 김태훈 역                                                            , 페이지2                                        , 2022년 09월                                 ,"12,500원",0,0
93,경제 경영, eBook    라오어의 미국주식 밸류 리밸런싱   레버리지가 아니면 평범한 인생을 바꿀 수 없다 EPUB                              , 라오어 저                                                            , 알키                                        , 2022년 09월                                 ,"12,600원",0,0
94,경제 경영, eBook    매매의 심리   박병창의 돈을 부르는 EPUB                              , 박병창 저                                                            , 포레스트북스                                        , 2022년 08월                                 ,"11,000원",4,4
95,경제 경영, eBook    스토리만이 살길   콘텐츠 전쟁에서 승리하는 27가지 스토리 법칙 EPUB                              , 리사 크론 저 홍한결 역                                                            , 부키                                        , 2022년 06월                                 ,"12,500원",0,0
96,경제 경영, eBook    나의 첫 ETF 포트폴리오 EPUB                              , 송민섭 수페TV  저                                                            , 토네이도                                        , 2022년 05월                                 ,"13,600원",0,0
97,경제 경영, eBook    부의 인문학  20만부 기념 개정증보판    슈퍼리치의 서재에서 찾아낸 부자의 길 EPUB                              , 브라운스톤 우석  저                                                            , 오픈마인드                                        , 2022년 03월                                 ,"11,900원",0,0
98,경제 경영, eBook    피터 린치의 이기는 투자   월가의 영웅  피터 린치의 개인 투자자를 위한 주식 펀드 투자법  EPUB                              , 피터 린치 존 로스차일드 저 권성희 역 이상건 감수                                                            , 흐름출판                                        , 2021년 12월                                 ,"20,000원",5,5
99,경제 경영, eBook    추세 매매 절대지식 EPUB                              , 브렌트 펜폴드 저 정진근 역                                                            , 에디터                                        , 2021년 12월                                 ,"18,000원",5,5
100,경제 경영, eBook    나는 주식 대신 달러를 산다   성공률 100  투자자의 기발한 파이프라인 EPUB                              , 박성현 저                                                            , 알에이치코리아 RHK                                         , 2021년 06월                                 ,"11,200원",3,3
