rank,genre,title,writer,company,date,price,star_content,star_edit
89,에세이 시, eBook     단독  아무튼  현수동   내가 살고 싶은 동네를 상상하고  빠져들고  마침내 사랑한다 단독 선출간  EPUB                              , 장강명 저                                                            , 위고                                        , 2023년 02월                                 ,"8,500원",0,0
90,에세이 시, eBook    나는 좌절의 스페셜리스트입니다   피아니스트 백혜선의 인생수업 EPUB                              , 백혜선 저                                                            , 다산북스                                        , 2023년 01월                                 ,"11,700원",0,0
91,에세이 시, eBook    쓰지 못한 몸으로 잠이 들었다 EPUB                              , 김이설 김미월 이근화 안미옥 백은선 조혜은 저                                                            , 다람                                        , 2023년 01월                                 ,"9,000원",0,0
92,에세이 시, eBook    사랑하면 헷갈리게 하지 않는다   10만 구독자의 실제 후기로 증명된 가장 확실한 연애 심리 솔루션 EPUB                              , 마크 최 저                                                            , 포레스트북스                                        , 2023년 01월                                 ,"12,000원",0,0
93,에세이 시, eBook     단독  문학이 필요한 시간   다시 시작하려는 이에게  끝내 내 편이 되어주는 이야기들  단독 선출간  EPUB                              , 정여울 저                                                            , 한겨레출판                                        , 2023년 01월                                 ,"12,800원",0,0
94,에세이 시, eBook    대화의 밀도   나를 나답게 하는 말들  EPUB                              , 류재언 저                                                            , 라이프레코드                                        , 2023년 01월                                 ,"12,600원",0,0
95,에세이 시, eBook    나를 위한 노래 EPUB                              , 이석원 저                                                            , 마음산책                                        , 2023년 01월                                 ,"9,800원",0,0
96,에세이 시, eBook    늙은 웹기획자 EPUB                              , 흡혈마녀늑대 글 요물공쥬 그림                                                            , 아무책방                                        , 2023년 01월                                 ,"9,000원",0,0
97,에세이 시, eBook    오늘 하지 않아도 되는 걱정은 오늘 하지 않습니다   유쾌한 로봇공학자 데니스 홍의 현재를 살아가는 법 EPUB                              , 데니스 홍 저                                                            , 인플루엔셜                                        , 2022년 12월                                 ,"12,000원",0,0
98,에세이 시, eBook    입 속의 검은 잎   문학과지성 시인선 080 EPUB                              , 기형도 저                                                            , 문학과지성사                                        , 2014년 01월                                 ,"6,300원",0,0
99,에세이 시, eBook    일곱 개의 단어로 된 사전   문학과지성 시인선 276 EPUB                              , 진은영 저                                                            , 문학과지성사                                        , 2014년 07월                                 ,"8,400원",0,0
100,에세이 시, eBook    서유기 2 EPUB                              , 오승은 저                                                            , 문학과지성사                                        , 2003년 10월                                 ,"9,100원",0,0
