rank,genre,title,writer,company,date,price,star_content,star_edit
27,자기계발, eBook    나는 왜 혼자가 편할까    인간관계가 귀찮은 사람들의 관계 심리학 EPUB                              , 오카다 다카시 저 김해용 역                                                            , 동양북스 동양books                                         , 2022년 02월                                 ,"10,000원",4,4
28,자기계발, eBook    무조건 행복할 것  개정판    1년 열두 달  내 인생을 사랑하는 12가지 방법 EPUB                              , 그레첸 루빈 저 전행선 역                                                            , 21세기북스                                        , 2021년 11월                                 ,"17,600원",0,0
29,자기계발, eBook    오은영의 화해 EPUB                              , 오은영 저                                                            , 코리아닷컴 Korea com                                         , 2021년 07월                                 ,"9,600원",5,5
30,자기계발, eBook    무조건 팔리는 카피 단어장   20년 동안 베스트 상품 광고에 쓰인 카피 2000 EPUB                              , 간다 마사노리 기누타 쥰이치 저 이주희 역                                                            , 동양북스 동양books                                         , 2021년 05월                                 ,"12,500원",0,0
31,자기계발, eBook    자기신뢰 EPUB                              , 랄프 왈도 에머슨 저 이종인 역                                                            , 현대지성                                        , 2021년 03월                                 ,"7,900원",0,0
32,자기계발, eBook    더 시스템 THE SYSTEM   거의 모든 일에 실패하던 자가 결국 큰 성공을 이루어낸 방법 EPUB                              , 스콧 애덤스 저 김인수 역                                                            , 베리북                                        , 2020년 08월                                 ,"11,200원",4,4
33,자기계발, eBook    아비투스   인간의 품격을 결정하는 7가지 자본 EPUB                              , 도리스 메르틴 저 배명자 역                                                            , 다산초당                                        , 2020년 08월                                 ,"12,600원",3,4
34,자기계발, eBook    초집중   집중력을 지배하고 원하는 인생을 사는 비결 EPUB                              , 니르 이얄 저 김고명 역                                                            , 안드로메디안                                        , 2020년 08월                                 ,"10,800원",4,4
35,자기계발, eBook    하루 24시간  어떻게 살 것인가   1910년 오리지널 초판본 표지디자인 EPUB                              , 아놀드 베넷 저 이미숙 역                                                            , 더스토리                                        , 2020년 03월                                 ,990원,4,4
36,자기계발, eBook    타인의 해석   당신이 모르는 사람을 만났을 때 EPUB  유튜브 김미경 TV 소개도서 20200505                             , 말콤 글래드웰 저 유강은 역 김경일 감수                                                            , 김영사                                        , 2020년 03월                                 ,"11,250원",4,4
37,자기계발, eBook    아웃라이어   성공의 기회를 발견한 사람들 EPUB  유튜브 김미경 TV 소개도서 20200218                             , 말콤 글래드웰 저 노정태 역 최인철 감수                                                            , 김영사                                        , 2019년 09월                                 ,"9,900원",5,5
38,자기계발, eBook    무기가 되는 스토리   브랜드 전쟁에서 살아남는 7가지 문장 공식 EPUB                              , 도널드 밀러 저 이지연 역                                                            , 윌북                                        , 2018년 09월                                 ,"10,360원",5,4
39,자기계발, eBook    운을 부르는 부자의 말투   말과 운의 관계를 알면 인생이 바뀐다 EPUB                              , 미야모토 마유미 저 김지윤 역                                                            , 포레스트북스                                        , 2018년 08월                                 ,"9,500원",4,4
40,자기계발, eBook    이나모리 가즈오의 인생을 바라보는 안목   전 세계 경영자들이 가장 존경하는 경영자 EPUB                              , 이나모리 가즈오 저 노경아 역                                                            , 쌤앤파커스                                        , 2018년 02월                                 ,"9,800원",0,0
41,자기계발, eBook    모든 것이 되는 법   꿈이 너무 많은 당신을 위한 새로운 삶의 방식 EPUB                              , 에밀리 와프닉 저 김보미 역                                                            , 웅진지식하우스                                        , 2017년 12월                                 ,"10,360원",4,4
42,자기계발, eBook    오리지널스 EPUB                              , 애덤 그랜트 저   홍지수 역 저                                                            , 한경비피                                        , 2016년 02월                                 ,"12,800원",4,4
43,자기계발, eBook    기브 앤 테이크 EPUB                              , 애덤 그랜트 저   윤태준 역                                                            , 생각연구소                                        , 2014년 02월                                 ,"11,200원",4,4
